category,ProductFamily,nid,WebsitePosition,ProductId,Model,Price,Frame,Fork,Rims,Hubs,Spokes,Tires,Pedals,Crank,BottomBracket,Chain,RearCogs,FrontDerailleur,RearDerailleur,Shifters,Handlebar,Grips,Stem,Headset,Brakes,BrakeLevers,Saddle,Seatpost,Sizes,Weight,RearShock,CrankOption,Extras,Display,Battery,Charger,DriveUnit
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,7,9eb15065-8a1d-458c-9231-1afbfa68a82a,Quick 3,$900,"Quick SL Disc, SmartForm C2 Alloy, SAVE, tapered head tube","Quick Disc, full carbon, 12x100mm thru-axle, 1-1/4"" to 1-1/8"" tapered steerer, Flat Mount","Cannondale C4 Disc, double wall, 32h","Sealed Alloy Disc, 12x100 front, QR rear","Stainless Steel, 14g","Schwalbe Spicer, 700 x 30c, K-Guard puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"FSA Tempo, 50/34",Cartridge square taper,"KMC Z99, 9-speed","Sunrace, 11-34, 9-speed","Shimano Sora, 31.8 clamp",Shimano Sora GS,"Shimano Sora, 2x9","Cannondale C3, 6061 Alloy, 3° rise , 10 ° sweep, 640mm","Cannondale Ergo Performance, Lock-On","Cannondale C3, 6061 Alloy, 31.8, 6°","FSA Sealed Bearing, Integrated, 1-1/4""-1-1/8""","Shimano M315 hydro disc, 160/160mm",Shimano M315 hydro disc,Cannondale Quick Ergo Performance,"Cannondale C4, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,8,52951e9a-a713-4da4-93e1-836da8160000,Quick 4,$790,"Quick SL Disc, SmartForm C2 Alloy, SAVE, tapered head tube","Quick Disc, full carbon, 12x100mm thru-axle, 1-1/4"" to 1-1/8"" tapered steerer, Flat Mount","Cannondale C4 Disc, double wall, 32h","Sealed Alloy Disc, 12x100 front, QR rear","Stainless Steel, 14g","Schwalbe Spicer, 700 x 30c, K-Guard puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"SR Suntour, 48/36/26",Cartridge square taper,"KMC Z9, 9-speed","Sunrace, 11-34, 9-speed","Shimano Altus, 31.8 clamp",Shimano Acera,"Shimano Altus, 3x9","Alloy Riser, 25mm rise, 10 ° sweep, 6° rise , 640mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale Alloy, 31.8, 8°","FSA Sealed Bearing, Integrated, 1-1/4""-1-1/8""","Tektro M275 hydro disc, 160/160mm",Tektro M275 hydro disc,Cannondale Quick Ergo Performance,"Cannondale C4, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,Null,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,9,61b497c5-d04c-4e46-be33-795b04f43ce1,Quick LTD,$735,"Quick Disc, SmartForm C2 Alloy, SAVE","Quick Disc, Alloy, 1-1/8"" steerer, 55mm offset","DC 3.0 Disc, double wall, 32h","Sealed Alloy Disc, 12x100 front, QR rear","Stainless Steel, 14g","WTB Slick, 700 x 32c, puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"Prowheel, 42T",Cartridge square taper,"KMC X10, 10-speed","Sunrace, 11-42, 10-speed",NA,Shimano Deore GS,"Shimano Deore, 1x10","Cannondale C3, 6061 Alloy, 3° rise , 10 ° sweep, 640mm","Cannondale Ergo Fitness Dual Density, lock-on","Cannondale C3, 6061 Alloy, 31.8, 6°","FSA Sealed Bearing, Integrated, 1-1/4""-1-1/8""","Promax mechanical disc, 160/160mm",Cannondale Forged alloy,Cannondale Quick Ergo Performance,"Cannondale C3, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,10,6e559b9c-d999-4c95-93a0-5c989a3bae70,Quick 5,$685,"Quick Disc, Smartform C3 Alloy, 1-1/8"" headtube","Quick Disc, Alloy, 1-1/8"" steerer, 55mm offset","DC 3.0, double wall w/eyelet, 32h","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","WTB Slick, 700 x 32c, puncture protection, reflective sidewall",Cannondale Fitness,"SR Suntour XCM, 48/36/26",Tange Cartridge,"KMC Z99, 9-speed","Sunrace, 11-32, 9-speed","Shimano Altus, 31.8",Shimano Acera,"Shimano Altus, 3x9","Cannondale C4, 6061 double-butted, 25mm rise, 8° sweep, 6° rise, 640mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C4, 6061 Alloy, 31.8, 12°",FSA Sealed Bearing,"Tektro M275 hydro disc, 160/160mm",Tektro hydro disc,Cannondale Fitness Ergo Double Density,"Cannondale C4, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,Null,Null,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,11,d1cc5480-cd57-4ba3-bfc7-2b84f57ff880,Quick 6,$630,"Quick, SmartForm C3 Alloy, SAVE, 1-1/8"" headtube","Quick, Alloy, 1-1/8"" steerer, 55mm offset","Cannondale C4, double wall, 32h","Alloy, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","WTB Slick, 700 x 32c, puncture protection, reflective sidewall",Cannondale Fitness,"SR Suntour XCM, 48/36/26",Tange Cartridge,"KMC Z99, 9-speed","Shimano, 11-32, 9-speed","Shimano Altus, 31.8 clamp",Shimano Acera,"Shimano Easy Fire EF65, 3x9","Cannondale C4, 6061 double-butted, 25mm rise, 8° sweep, 6° rise, 640mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C4, 6061 Alloy, 31.8, 12°",FSA Sealed Bearing,Cannondale V-Brake,Shimano Easy Fire,Cannondale Fitness Ergo Double Density,"Cannondale C4, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,Null,Null,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,12,73547cd3-40b3-452e-bba6-ce92177536b4,Quick 7,$525,"Quick, SmartForm C3 Alloy, SAVE, 1-1/8"" headtube","Quick, Steel, 1-1/8"" steerer, 55mm offset","Cannondale C4, double wall, 32h","Alloy, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","Kenda Kourier, 700 x 35c",Cannondale Fitness,"Shimano, 48/38/28",Tange Cartridge,"KMC Z51, 8-speed","Shimano HG31, 11-32, 8-speed","Shimano Altus, 31.8 clamp",Shimano Acera,"Shimano Easy Fire EF500, 3x8","Cannondale C4, 6061 double-butted, 25mm rise, 8° sweep, 6° rise, 640mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C4, 6061 Alloy, 31.8, 12°","Semi-Integrated, cage retainer",Cannondale V-Brake,Shimano Easy Fire,Cannondale Fitness Ergo Double Density,"Cannondale C4, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,Null,Null,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,13,5bcf7424-d75e-4a83-9c4d-bad8a11bd5f2,Quick 8,$450,"Quick, SmartForm C3 Alloy, SAVE, 1-1/8"" headtube","Quick, Cromoly, 1-1/8"" steerer","Cannondale C4, double wall, 32h","Alloy, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","Duro 7044, 700 x 35c",Cannondale Fitness,"Prowheel, 48/38/28",Sealed Cartridge,"KMC Z51, 7-speed","Sunrace, 14-34, 7-speed, FW","Shimano Tourney, 31.8 clamp",Shimano Altus,"Shimano Easy Fire EF41, 3x7","Cannondale C4, 6061 double-butted, 25mm rise, 8° sweep, 6° rise, 640mm",Cannondale Ergo Fitness,"Cannondale C4, 6061 Alloy, 31.8, 12°","Semi-Integrated, cage retainer",Cannondale V-Brake,Shimano Easy Fire,Cannondale Fitness Ergo Double Density,"Cannondale C4, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,Null,Null,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,14,350c11bc-43eb-4d23-bcda-c63cd98de66b,Quick 1 Disc [2018],"$1,300","Quick  SL Disc, SmartForm C2 Alloy, SAVE, tapered head tube","Quick Si Disc, Carbon blades, 1-1/4""to 1-1/8"" tapered steerer, 55mm offset","DC3.0 Disc, double wall, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Schwalbe Spicer, 700x30c, puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"FSA Omega Compact, 50/34",FSA MegaExo,"Shimano, 11-speed","Shimano 105 11-32, 11-speed","Shimano 105, 31.8 clamp","Shimano 105, 11-speed","Shimano RS700 flat bar, 2x11","Cannondale C3, 6061 Alloy, 640mm, 6 deg sweep","Cannondale Ergo Fitness, Lock-on","Cannondale C3, 6061 alloy, 31.8, 6 deg","FSA Si, Sealed Bearing 1-1/4""-1-1/8""","Shimano M396 hydro disc, 160/160mm",Shimano M396 hydro disc,Cannondale Fitness Ergo Double Density,"Cannondale C3, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,15,a73b3eef-3384-4704-b458-e9e0689b418e,Quick 2 Disc [2018],"$1,100","Quick SL Disc, SmartForm C2 Alloy, SAVE, tapered head tube","Quick Si Disc, Carbon blades, 1-1/4""to 1-1/8"" tapered steerer, 55mm offset","DC3.0 Disc, double wall, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Schwalbe Spicer, 700x30c, puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"FSA Vero Compact, 38t",Tange Cartridge,"SRAM, 11-speed","SRAM PG-1130, 11-42, 11-speed",NA,SRAM Apex 1,SRAM Apex 11-speed,"Cannondale C3, 6061 Alloy, 640mm, 6 deg sweep","Cannondale Ergo Fitness, Lock-on","Cannondale C3, 6061 alloy, 31.8, 6 deg","FSA Si, Sealed Bearing 1-1/4""-1-1/8""","Shimano M315 hydro disc, 160/160mm",Shimano M315 hydro disc,Cannondale Fitness Ergo Double Density,"Cannondale C3, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,16,ef83564f-6052-46ac-a9f0-a1350d09c0a3,Quick 3 Disc [2018],$870,"Quick  SL Disc, SmartForm C2 Alloy, SAVE, tapered head tube","Quick Si Disc, Carbon blades, 1-1/4""to 1-1/8"" tapered steerer, 55mm offset","DC3.0 Disc, double wall, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Schwalbe Spicer, 700x30c, puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"FSA Tempo Compact, 50/34",FSA BSA cartridge,"KMC Z99, 9-speed","Shimano Sora, 11-32, 9-speed",Shimano Sora,"Shimano Sora, 9-speed","Shimano Sora, 2x9","Cannondale C3, 6061 Alloy, 640 mm, 3 deg rise, 6 deg sweep","Cannondale Ergo Fitness, Lock-on","Cannondale, 6061 alloy, 31.8, 12 deg","FSA Si, Sealed Bearing 1-1/4""-1-1/8""","Tektro M-285 hydro disc, 160/160mm",Tektro M-285 hydro disc,Cannondale Fitness Ergo,"Cannondale C3, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,17,79e5bd28-3cb7-4edd-b979-12aa7dfe76f0,Quick 4 [2018],$700,"Quick  SL, SmartForm C2 Alloy, SAVE, tapered head tube","Quick Si, Carbon blades, 1-1/4""to 1-1/8"" tapered steerer, 55mm offset","Cannondale C4, double wall, 32-hole","Alloy, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Schwalbe Spicer, 700x30c, puncture protection, reflective sidewall",Cannondale Fitness,"Suntour XCM, 48/38/28",Tange Cartridge,"KMC Z99, 9-speed","Sunrace M90, 11-32, 9-speed","Shimano Altus, 31.8 clamp","Shimano Deore, 9-speed","Shimano ST-EF65, EZ-Fire Plus, 3x9","Cannondale C4, 6061 Alloy, 20mm rise, 640mm","Cannondale Ergo Fitness, Lock-on","Cannondale, 6061 alloy, 31.8, 12 deg","FSA Si, Sealed Bearing 1-1/4""-1-1/8""","Cannondale V-Brake, Cartridge Pads",Cannondale Forged alloy,Cannondale Fitness Ergo,"Cannondale C4, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,18,c44cde14-162f-45ad-968a-5b581114370b,Quick 5 Disc [2018],$650,"Quick Disc, SmartForm C3 Alloy, SAVE,  1-1/8"" headtube","Quick Disc, Alloy, 1-1/8"" steerer, 55mm offset","Cannondale C4 Disc, double wall, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Schwalbe Spicer, 700x35c, puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,"Suntour XCM, 48/36/26",Tange Cartridge,"KMC Z99, 9-speed","Sunrace M90, 11-32, 9-speed","Shimano Altus, 31.8 clamp","Shimano Acera, 9-speed","Shimano Altus, 3x9","Cannondale C4, 6061 Alloy, 20mm rise, 10 deg sweep, 640mm","Cannondale Ergo Fitness, Lock-on","Cannondale, 6061 alloy, 31.8, 12 deg","FSA Si 1-1/8""","Tektro M-285 hydro disc, 160/160mm",Tektro M-285 hydro disc,Cannondale Fitness Ergo,"Cannondale C4, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,19,ef1bca76-2e17-49b7-b576-f544c3581d99,Quick 6 [2018],$600,"Quick, SmartForm C3 Alloy, SAVE, 1-1/8"" headtube","Quick, Alloy, 1-1/8"" steerer, 55mm offset","Cannondale C4, double wall, 32-hole","Alloy, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Schwalbe Spicer, 700x35c, puncture protection, reflective sidewall",Cannondale Fitness Reinforced Composite,Suntour CW15-XCM 48/36/26,Tange Cartridge,"KMC Z99, 9-speed","Shimano HG-200, 11-32, 9-speed","Shimano Altus, 31.8 clamp","Shimano Acera, 9-speed","Shimano ST-EF65, EZ-Fire Plus, 3x9","Cannondale C4, 6061 Alloy, 20mm rise, 10 deg sweep, 640mm","Cannondale Ergo Fitness, Lock-on","Cannondale, 6061 alloy, 31.8, 12 deg","FSA Si 1-1/8""","Cannondale Mini V, Cartridge Pads",Cannondale Forged alloy,Cannondale Fitness Ergo,"Cannondale C4, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,20,8021c165-79a9-45d7-ae5f-62a5c1a4b439,Quick 7 [2018],$500,"Quick, SmartForm C3 Alloy, SAVE, 1-1/8"" headtube","Quick, Cromoly, 1-1/8"" steerer, 55mm offset","Cannondale C4, double wall, 32-hole","Alloy, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Kenda K192, 700x35c",Cannondale Fitness Reinforced Composite,"Shimano M-131, 48/38/28",Tange Cartridge,"KMC Z51, 8-speed","Shimano HG-31 11-32, 8-speed","Shimano Altus, 31.8 clamp","Shimano Acera, 8-speed","Shimano EF51, EZ-Fire, 3x8","Cannondale C4, 6061 Alloy, 20mm rise, 10 deg sweep, 640mm","Cannondale Ergo Performance, Lock-On","Cannondale, 6061 alloy, 31.8, 12 deg","FSA Si 1-1/8""","Cannondale V-Brake, Cartridge Pads",Cannondale Forged alloy,Cannondale Fitness Ergo,"Cannondale C4, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,21,5c447139-1c4b-48db-8a8a-ba30c7595ea0,Quick 8 [2018],$440,"Quick, SmartForm C3 Alloy, SAVE, 1-1/8"" headtube","Quick, Cromoly, 1-1/8"" steerer, 55mm offset","Cannondale C4, double wall, 32-hole","Alloy, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Duro 7044, 700x35c",Cannondale Fitness Reinforced Composite,Prowheel  48/38/28,Tange Cartridge,"KMC Z51, 7-speed","Sunrace MFM2A, 7-speed","Shimano Tourney, 31.8 clamp","Shimano Acera, 7-speed","Shimano EF41, 3x7","Cannondale C4, 6061 Alloy, 20mm rise, 10 deg sweep, 640mm","Cannondale Ergo Performance, Lock-On","Cannondale, 6061 alloy, 31.8, 12 deg","FSA Si 1-1/8""","Cannondale V-Brake, Cartridge Pads",Cannondale Forged alloy,Cannondale Fitness Ergo,"Cannondale C4, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,22,4e6d1b9d-14e4-4450-8759-f99434cffa67,Quick CX 1,"$1,365","Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NCX w/ lockout, 50mm, 1-1/2""- 1-1/8"" tapered steerer","DC 3.0, double wall w/eyelet, 32h","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","Panaracer Comet Hardpack, 700 x 38c",Cannondale Fitness Reinforced Composite,"FSA V-Drive, 38/28",FSA Cartridge,"KMC X11, 11-speed, Anti-rust","Shimano SLX, 11-40, 11-speed",Shimano SLX,Shimano XT,"Shimano SLX, 2x11","Cannondale C3, 6061 double-butted, 20mm rise, 9° back, 680mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C3, 6061 Alloy, 31.8, 12°","VP Si 1-1/2""- 1-1/8""","Shimano M396 hydro disc, 160/160mm",Shimano M396 hydro disc,Cannondale Quick CX Ergo,"Cannondale C3, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,23,7153e6d5-e4ce-497f-890f-935f2bee3c83,Quick CX 2,"$1,150","Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NCX w/ lockout, 50mm, 1-1/2""- 1-1/8"" tapered steerer","DC 3.0, double wall w/eyelet, 32h","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","Panaracer Comet Hardpack, 700 x 38c",Cannondale Fitness Reinforced Composite,"FSA Comet, 38T",FSA Cartridge,"SRAM PC-1110, 11-speed","SRAM PG-1130, 11-42, 11-speed",N/A,"SRAM GX, Long cage","SRAM NX, 11-speed","Cannondale C4, 6061 double-butted, 25mm rise, 8° sweep, 6° rise, 680mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C4, 6061 Alloy, 31.8, 12°","VP Si 1-1/2""- 1-1/8""","Shimano M396 hydro disc, 160/160mm",Shimano M396 hydro disc,Cannondale Quick CX Ergo,"Cannondale C3, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,NA,N/A,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,24,de3a8500-dd34-475d-aaa5-867cb58fee23,Quick CX 3,$900,"Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NCX w/ lockout, 50mm, 1-1/2""- 1-1/8"" tapered steerer","DC 3.0, double wall w/eyelet, 32h","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","Panaracer Comet Hardpack, 700 x 38c",Cannondale Fitness Reinforced Composite,"Shimano Acera, 48/36/26",FSA Cartridge,"KMC Z99, 9-speed","Shimano Alivio 11-32, 9-speed",Shimano Acera 31.8 clamp,Shimano Deore,"Shimano Alivio, 3x9","Cannondale C3, 6061 double-butted, 25mm rise, 680mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C3, 6061 Alloy, 31.8, 12°","VP Si 1-1/2""- 1-1/8""","Shimano M315 hydro disc, 160/160mm",Shimano M315 hydro disc,Cannondale Quick CX Ergo,"Cannondale C3, 6061 Alloy, 27.2 x 350mm","S, M, L, XL, 2XL",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,25,5bb955cd-f61e-4c4f-ae2e-71d1109472a6,Quick CX 4,$685,"Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NEX w/ lockout, 50mm, 1-1/8"" steerer","DC 3.0, double wall w/eyelet, 32h","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless Steel, 14g","Panaracer Comet Hardpack, 700 x 38c",Cannondale Fitness Reinforced Composite,"SR Suntour XCE, 48/38/28",Tange Cartridge,"KMC Z7, 8-speed","Sunrace CSM558, 11-32, 8-speed","Shimano Altus, 31.8 clamp",Shimano Acera,"Shimano M310 Rapidfire Plus, 3x8","Cannondale C3, 6061 double-butted, 25mm rise, 680mm","Cannondale Ergo Fitness Dual Density, Lock-on","Cannondale C3, 6061 Alloy, 31.8, 12°","VP Si 1-1/2""- 1-1/8""","Tektro M285 hydro disc, 160/160mm",Tektro M285 hydro disc,Cannondale Quick CX Ergo,Alloy Micro Adjust,"S, M, L, XL, 2XL",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,26,c345561c-65d5-422e-b6c0-feb598a258d6,Quick CX 2,"$1,100","Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NCX w/ lockout, 50mm, 1-1/2""- 1-1/8"" tapered steerer","DC 3.0, double wall w/eyelet, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Panaracer Comet Hardpack, 700x38c",Cannondale Reinforced Composite,SRAM NX 38T,SRAM PowerSpline,SRAM 11-speed,"SRAM Powerglide 1130, 11-42",NA,"SRAM GX, 11-speed","SRAM NX, 11-speed","Cannondale C4, 6061 double-butted, 12mm rise, 680mm","Cannondale Ergo Performance, Lock-on","Cannondale C4, 6061 alloy, 31.8, 12 deg","VP Si 1-1/2""- 1-1/8""","Shimano M396 hydro disc, 160/160mm",Shimano M396 hydro disc,Cannondale Quick CX Ergo,"Cannondale C3, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,27,e1dfb9df-6b29-453f-98f1-cc6a430f9cd4,Quick CX 3,$870,"Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NCX w/ lockout, 50mm, 1-1/2""- 1-1/8"" tapered steerer","DC 3.0, double wall w/eyelet, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Panaracer Comet Hardpack, 700x38c",Cannondale Reinforced Composite,Shimano Acera 48/36/26,FSA Cartridge,"KMC Z99, 9-speed","Shimano Alivio 11-32, 9-speed",Shimano Acera 31.8 clamp,"Shimano Deore, 9-speed","Shimano Alivio, 3x9","Cannondale C3, 6061 double-butted, 12mm rise, 680mm","Cannondale Ergo Performance, Lock-on","Cannondale C3, 6061 alloy, 31.8, 12 deg","VP Si 1-1/2""- 1-1/8""","Shimano M315 hydro disc, 160/160mm",Shimano M315 hydro disc,Cannondale Quick CX Ergo,"Cannondale C3, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,28,22036cdb-f369-4577-96a5-ddc51aadf777,Quick CX 4,$650,"Quick CX, SmartForm C2 Alloy, SAVE, 1-1/2"" to 1-1/8"" tapered head tube","SR Suntour NEX w/ lockout, 50mm, 1-1/8"" steerer","DC 3.0, double wall w/eyelet, 32-hole","Alloy Disc, sealed, loose ball bearings, QR, 32h","Stainless, 14g","Panaracer Comet Hardpack, 700x38c",Cannondale Reinforced Composite,"SR Suntour XCE, 48/38/28",Tange Cartridge,"KMC Z51, 8-speed","Sunrace CSM558, 11-32, 8-speed","Shimano Altus, 31.8 clamp","Shimano Acera, 8-speed","Shimano M310 Rapidfire Plus, 3x8","Cannondale C3, 6061 double-butted, 12mm rise, 680mm","Cannondale Ergo Performance, Lock-on","Cannondale C3, 6061 alloy, 31.8, 12 deg","VP Si, 1-1/8"" tapered reducer","Tektro M285 hydro disc, 160/160mm",Tektro M285 hydro disc,Cannondale Quick CX Ergo,"Cannondale C3, 6061 Alloy, 27.2x350mm","S, M, L, XL, J",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,29,7db39b89-6011-40e0-affa-2794d162d344,Adventure 1,$800,"Adventure, SmartForm C3 Alloy","RST A7 Monoshock, 35mm, 1-1/8"" steerer","DC 5.0, double wall, 32h",Cannondale C4,"Stainless Steel, 14g","Vee Rubber Speedster, 700 x 40c",Cannondale Fitness Reinforced Composite,"Shimano, 48/38/28",Sealed Cartridge,"KMC Z8.1, 8-speed","Sunrace, 11-32, 8-speed","Shimano Tourney, 31.8 clamp",Shimano Acera,"Shimano Easy Fire EF65, 3x8","Cannondale C4 Riser, 6061 Alloy, 60mm rise, 15°, 685mm",Cannondale Ergo Comfort,"Promax A-headset Adjustable, 31.8",Tange Semi Integrated,Cannondale V-Brake,"Cannondale, 4 finger w/Kraton comfort insert",Cannondale Ultra Comfort,"Suspension post, 27.2 x 350mm","S, M, L, XL",NA,NA,NA,NA,NA,NA,NA,NA
Urban & Fitness,Fitness,145e116a-7b63-4cc3-bfa8-5ce153a55c45,30,3ed3d996-1ff0-4702-b9db-dbd89339f4fc,Adventure 2,$630,"Adventure, SmartForm C3 Alloy","Suntour SF-13, 50mm travel","DC 5.0, double wall, 32h",Cannondale C4,"Stainless Steel, 14g","Vee Rubber Speedster, 700 x 40c",Cannondale Fitness Reinforced Composite,"Shimano, 48/38/28",Sealed Cartridge,"KMC Z8.1, 8-speed","Sunrace, 11-32, 8-speed","Shimano Tourney, 31.8 clamp",Shimano Altus,"Shimano Easy Fire EF500, 3x8","Cannondale C4 Riser, 6061 Alloy, 60mm rise, 15°, 685mm",Cannondale Ergo Comfort,"Promax A-headset Adjustable, 31.8",Tange Semi Integrated,Cannondale V-Brake,"Cannondale, 4 finger w/Kraton comfort insert",Cannondale Ultra Comfort,"Suspension post, 27.2 x 350mm","S, M, L, XL",NA,NA,NA,NA,NA,NA,NA,NA
